Feature,Normalized.Dispersion
ENSG00000214087,-1.4478052287706835
ENSG00000185359,-0.16002775275387934
ENSG00000275902,-1.432243462719275
ENSG00000262049,-0.32763757470476196
ENSG00000262814,-0.9492441120580493
ENSG00000183048,0.9449924383122513
ENSG00000215644,NaN
ENSG00000225663,-0.901351320904439
ENSG00000182676,NaN
ENSG00000185624,-0.42244212188286806
ENSG00000262831,3.3299071070665254
ENSG00000262413,-0.7940532460402865
ENSG00000141522,1.4467935571433268
ENSG00000263731,-0.4753816493421795
ENSG00000263859,NaN
ENSG00000183684,5.050496292982772
ENSG00000141552,2.1433714626493288
ENSG00000183979,4.063373374952321
ENSG00000185813,4.0889410475369745
ENSG00000187531,-0.11899851801070029
ENSG00000197063,-0.39019612716529023
ENSG00000265688,0.5506890602126909
ENSG00000183010,3.9930379218671694
ENSG00000263585,NaN
ENSG00000185105,-1.4011174203972383
ENSG00000185269,-0.19931510322772453
ENSG00000169696,-0.20219828839816
ENSG00000169689,2.113697405156378
ENSG00000169683,-0.10441886294180698
ENSG00000169750,-0.816975810955203
ENSG00000169738,-0.2531756857419835
ENSG00000264569,3.2125437721562475
ENSG00000169733,-0.7789880557120584
ENSG00000169727,-0.6825795798095388
ENSG00000169718,0.17038925430316304
ENSG00000169710,-1.0675467475474731
ENSG00000176155,-1.3740135316402609
ENSG00000264548,0.05529537160915082
ENSG00000141526,-0.2635724051602654
ENSG00000141551,-1.149427926209676
ENSG00000287737,-1.4825451864028543
ENSG00000265692,NaN
ENSG00000260563,-0.19485153512234932
ENSG00000173762,3.895851695731143
ENSG00000141574,0.3951029905149549
ENSG00000260011,-1.5601533283329394
ENSG00000181396,0.4973779947822625
ENSG00000264812,NaN
ENSG00000169660,0.260596170684283
ENSG00000279066,5.66576228594145
ENSG00000178927,-0.2122619083218147
ENSG00000287193,0.8942174536840815
ENSG00000265458,0.9240198675289781
ENSG00000141562,-1.488895585545232
ENSG00000266236,NaN
ENSG00000141568,-1.779106026049702
ENSG00000261845,-1.097548808821357
ENSG00000141580,0.5636207857455295
ENSG00000141542,-0.5132410482013702
ENSG00000263063,1.9363521983430771
ENSG00000141560,0.07011546220366344
ENSG00000167363,0.24807792758000882
ENSG00000262410,24.80304358191551
ENSG00000141556,-0.8364617261713292
ENSG00000262663,NaN
ENSG00000175711,1.5491223226186936
ENSG00000176845,0.7893065082521878
ENSG00000274370,-0.46292896040920045
ENSG00000261888,1.24714940317755
ENSG00000262898,0.43479103546809716
ENSG00000262094,NaN
ENSG00000263305,0.33728918464384605
ENSG00000101557,4.818205842657566
ENSG00000079134,1.137468109971159
ENSG00000263884,NaN
ENSG00000158270,3.3390564824983016
ENSG00000079101,-1.1011381709127885
ENSG00000176912,3.102413003393398
ENSG00000266456,0.027346432837143966
ENSG00000176890,0.7496526135063983
ENSG00000132199,1.1519772079602062
ENSG00000176105,0.5870114895913205
ENSG00000273355,4.494412695734601
ENSG00000265671,NaN
ENSG00000265179,-1.628450194933569
ENSG00000141433,-1.6666205914541015
ENSG00000263551,0.7714797253298702
ENSG00000132204,0.9360582961233368
ENSG00000266602,NaN
ENSG00000286975,-0.1499954462290921
ENSG00000101574,2.781962184574572
ENSG00000266783,0.26260607801874486
ENSG00000080986,0.9081781754562824
ENSG00000101596,0.15826564017159955
ENSG00000132205,-0.9466987604781918
ENSG00000101577,-1.6340051917891243
ENSG00000101605,0.630195145809378
ENSG00000272688,-0.6322946009639414
ENSG00000101608,1.988016663380898
ENSG00000264235,6.512006266907618
ENSG00000118680,0.33962445915486267
ENSG00000266578,-0.11870763629275757
ENSG00000177426,-0.3818637911005413
ENSG00000266835,NaN
ENSG00000170579,-1.6504200440048227
ENSG00000177337,4.795072537687787
ENSG00000262001,18.348543118471888
ENSG00000263724,1.643508707067183
ENSG00000263878,-0.7786926772972965
ENSG00000261520,0.6352959460173779
ENSG00000265514,NaN
ENSG00000231824,-1.594811194917854
ENSG00000285575,0.47685224362914047
ENSG00000265091,NaN
ENSG00000264575,4.4140859029089805
ENSG00000263753,0.09281786625041664
ENSG00000198081,-0.2541403158412303
ENSG00000266288,NaN
ENSG00000082397,0.9367484816542725
ENSG00000261738,NaN
ENSG00000206432,-0.43150313381737854
ENSG00000264449,-0.6897881963285983
ENSG00000266846,NaN
ENSG00000154655,9.788816588039145
ENSG00000264707,-0.3969179228572553
ENSG00000265944,NaN
ENSG00000266441,-0.7772968800917656
ENSG00000088756,1.6000572129164967
ENSG00000263797,-0.6218825560099362
ENSG00000265933,-0.7839528054661868
ENSG00000101680,0.626481766214868
ENSG00000286126,NaN
ENSG00000173482,-1.343079148252352
ENSG00000286649,NaN
ENSG00000273368,NaN
ENSG00000266149,-1.7771372578926865
ENSG00000265413,NaN
ENSG00000263970,NaN
ENSG00000206418,-0.37823433074862695
ENSG00000265962,-1.3407500539531818
ENSG00000168502,2.050838572527783
ENSG00000272788,NaN
ENSG00000178127,-1.5281967476021219
ENSG00000263847,NaN
ENSG00000266053,0.12373590671161042
ENSG00000101745,0.255498997358505
ENSG00000273284,-0.7991003292559814
ENSG00000264964,NaN
ENSG00000128791,1.1899213832040807
ENSG00000287509,NaN
ENSG00000273335,-1.081192697724164
ENSG00000017797,-0.8398815650839326
ENSG00000154845,0.7582150074743196
ENSG00000263627,1.2307345384090969
ENSG00000168461,0.6596566862026205
ENSG00000168454,NaN
ENSG00000272799,-0.045411472799373145
ENSG00000101558,0.6372916381653745
ENSG00000260913,NaN
ENSG00000154856,1.0928986932190703
ENSG00000134265,-0.6752249140850869
ENSG00000265728,NaN
ENSG00000266604,NaN
ENSG00000154864,1.5242071249046414
ENSG00000141404,-0.8110600948859393
ENSG00000255112,-0.7306693007434264
ENSG00000267165,-0.9034769221612066
ENSG00000154889,-0.042837149980957674
ENSG00000273141,-0.24654549457058414
ENSG00000267079,-0.08385835375749309
ENSG00000141401,0.7665214609579963
ENSG00000266955,NaN
ENSG00000267722,NaN
ENSG00000181626,-0.5379137086604662
ENSG00000176194,7.909379029180948
ENSG00000176014,5.249184058574506
ENSG00000141385,1.162067971787371
ENSG00000141391,-1.0964738299659407
ENSG00000267199,-0.5259605540415646
ENSG00000134278,2.515469685832
ENSG00000128789,-0.07038732326506178
ENSG00000101624,0.47518960064792404
ENSG00000267249,-1.013936658580952
ENSG00000260302,2.9420451606152307
ENSG00000175354,-0.06278985461604263
ENSG00000085415,0.12516702557971854
ENSG00000266969,-1
ENSG00000101639,-0.4097860303296379
ENSG00000168675,5.184823540175564
ENSG00000267690,NaN
ENSG00000267702,7.328739487151268
ENSG00000272746,NaN
ENSG00000177150,1.680956803549528
ENSG00000101654,-1.9915725536686932
ENSG00000176136,-0.2914940145466554
ENSG00000175322,-1.479273090996929
ENSG00000267150,NaN
ENSG00000286593,-0.10934856383319838
ENSG00000180777,0.2095507992355375
ENSG00000263618,NaN
ENSG00000264301,NaN
ENSG00000286815,NaN
ENSG00000264880,NaN
ENSG00000287723,1.9120709086717267
ENSG00000286293,1.8467495190156211
ENSG00000067900,2.4706611987280445
ENSG00000265984,NaN
ENSG00000141449,0.6271522938349932
ENSG00000141446,0.10715839139155581
ENSG00000167088,1.184557217983109
ENSG00000158201,-0.9478078253014417
ENSG00000101752,-0.9697229524573441
ENSG00000265142,1.8524265063006196
ENSG00000273348,1.6525783728388528
ENSG00000212710,NaN
ENSG00000265943,NaN
ENSG00000101773,8.635572740561003
ENSG00000134508,0.017838187804563997
ENSG00000134490,-1.8062187801882221
ENSG00000266495,NaN
ENSG00000101782,3.1083113210661013
ENSG00000141452,0.19948986470387794
ENSG00000141458,2.4178459539687727
ENSG00000154065,-1.4270993112860195
ENSG00000053747,-0.08763095326789491
ENSG00000265752,NaN
ENSG00000168234,-0.1574575857082169
ENSG00000264745,-1.3430896123669505
ENSG00000154040,-0.6523270928389514
ENSG00000265750,-0.2581296701757873
ENSG00000141447,2.6280346140711957
ENSG00000273321,10.274203511597317
ENSG00000154059,27.76660557836653
ENSG00000265094,1.3003986695775303
ENSG00000134489,NaN
ENSG00000264695,NaN
ENSG00000287611,-1.4626573326788694
ENSG00000266489,0.6608584863346761
ENSG00000264345,NaN
ENSG00000198795,0.6141201471385055
ENSG00000141380,1.5569593953384089
ENSG00000154611,1.1205820450574056
ENSG00000141384,3.8081516197809053
ENSG00000266237,2.070270655666623
ENSG00000134504,-1.3826112795626937
ENSG00000277534,-0.6359216677645102
ENSG00000260372,6.193690313577376
ENSG00000263677,-1.2602458368637715
ENSG00000171885,1.8558419907023036
ENSG00000154080,1.1776661076013115
ENSG00000264151,2.9369367898705843
ENSG00000170558,0.7543415878969064
ENSG00000274578,-1.291461104797787
ENSG00000134762,NaN
ENSG00000134755,9.031810320122128
ENSG00000265888,-0.15349706796818433
ENSG00000263698,-1.2999833907147909
ENSG00000134760,0.7861000768526946
ENSG00000134757,NaN
ENSG00000266521,NaN
ENSG00000046604,-1.455588806140476
ENSG00000118271,170.8236894459013
ENSG00000118276,-0.8577388423453659
ENSG00000259985,-1.0767908693186505
ENSG00000153339,-1.6393664516409123
ENSG00000276282,-1.1475436884289119
ENSG00000263823,-1.0797738385998257
ENSG00000101695,0.7340115204472517
ENSG00000274275,-1.1640784970344062
ENSG00000265008,NaN
ENSG00000134758,-0.5197094838802079
ENSG00000141441,2.9864228382826585
ENSG00000285095,1.8915871174157282
ENSG00000197705,3.612855812984857
ENSG00000228835,NaN
ENSG00000166960,0.826534708053085
ENSG00000141431,-0.23528231497751748
ENSG00000101746,-1.6398961904397733
ENSG00000278052,-0.7632854374998017
ENSG00000134769,2.3638262957853025
ENSG00000278464,NaN
ENSG00000166974,0.8353215361763281
ENSG00000274400,-0.7894765228521008
ENSG00000186812,5.736335744784349
ENSG00000186814,-0.2518189339897542
ENSG00000274184,0.3976120012114377
ENSG00000268573,-4.262999545642029
ENSG00000274918,-0.5606708682601396
ENSG00000172466,1.4052480398306042
ENSG00000186496,3.1178737416567057
ENSG00000275512,NaN
ENSG00000267583,NaN
ENSG00000153391,-0.804027396293011
ENSG00000141429,2.062274023048655
ENSG00000267397,3.8383758273529036
ENSG00000267627,0.2929180972146906
ENSG00000141428,-1.181188283428796
ENSG00000141425,-1.6903441501467786
ENSG00000141424,1.5038891172278683
ENSG00000134759,-0.5186500948868723
ENSG00000260552,0.16272458188930233
ENSG00000075643,4.300512812682857
ENSG00000274849,-0.7860492473655402
ENSG00000134775,0.3011672560958845
ENSG00000134779,1.8168547852382284
ENSG00000150477,4.3714779115303815
ENSG00000267651,2.1408391142659267
ENSG00000101489,-1.1349771309043748
ENSG00000267707,1.3493214889600027
ENSG00000285940,2.340740566447371
ENSG00000267374,0.15746382137145976
ENSG00000283458,0.701532193883382
ENSG00000283503,-1.106038144998999
ENSG00000078142,1.1442974436175763
ENSG00000276174,-0.24595464611510617
ENSG00000267586,NaN
ENSG00000286976,NaN
ENSG00000152214,-1.5413901348917334
ENSG00000287209,-0.3320122337661161
ENSG00000132872,-0.573841093302779
ENSG00000285550,NaN
ENSG00000267414,-0.7134165891047933
ENSG00000152217,-1.2851231109310444
ENSG00000132874,-0.6001587758945116
ENSG00000267193,NaN
ENSG00000266968,-0.2830808254090337
ENSG00000141469,4.598362035887937
ENSG00000152223,-0.7939028642950344
ENSG00000152229,6.749617092294743
ENSG00000152234,-1.1509761077745235
ENSG00000152240,4.163590661368058
ENSG00000152242,0.09703308614735558
ENSG00000141622,-1.4919117465665706
ENSG00000167210,-2.008946909176306
ENSG00000101638,-0.8596329801170238
ENSG00000270112,-1.4620841117710344
ENSG00000274776,-0.7349869996803132
ENSG00000078043,-0.56314450053347
ENSG00000167216,5.293141735443651
ENSG00000267724,1.579670196764231
ENSG00000167220,0.1599197566501434
ENSG00000134049,0.18367124365386064
ENSG00000215474,NaN
ENSG00000175387,-0.03384163327960531
ENSG00000184828,-0.3721598895050555
ENSG00000286583,NaN
ENSG00000134030,-1.4504175440385316
ENSG00000267764,NaN
ENSG00000101665,-0.3065709252740171
ENSG00000141627,0.23452733329039857
ENSG00000177576,1.853990604419431
ENSG00000263916,NaN
ENSG00000265681,-0.818739370761342
ENSG00000101670,-1.0893936079864577
ENSG00000167315,4.103544041377994
ENSG00000267322,-0.06736768961949974
ENSG00000167306,-1.3300598554356908
ENSG00000172361,2.1104176664168985
ENSG00000277310,NaN
ENSG00000141644,0.3844279008061269
ENSG00000154832,-1.2405227946461042
ENSG00000154839,NaN
ENSG00000141639,1.7465794247519948
ENSG00000134042,0.8019813330931228
ENSG00000082212,-0.4170859110006698
ENSG00000141642,-0.8740377427026107
ENSG00000141646,-0.6824334775718759
ENSG00000176624,0.37782136209778605
ENSG00000227115,4.935357798597111
ENSG00000266335,NaN
ENSG00000187323,-2.0898723104658576
ENSG00000260433,NaN
ENSG00000134046,0.8788075354889198
ENSG00000101751,0.8807279860879874
ENSG00000174448,4.751614420176748
ENSG00000166845,21.8513805685867
ENSG00000041353,-1.740167812411469
ENSG00000267311,NaN
ENSG00000267112,NaN
ENSG00000166510,-1.031808081420144
ENSG00000267013,-0.12409678141044811
ENSG00000196628,0.5671083468980995
ENSG00000267028,NaN
ENSG00000267402,-0.18106208173463226
ENSG00000267325,-0.812484142974858
ENSG00000287944,1.7167162173070287
ENSG00000260930,NaN
ENSG00000267327,0.396309760807282
ENSG00000206129,0.07786571934885238
ENSG00000287248,-0.6141563181465213
ENSG00000267057,-0.06816758194051703
ENSG00000267399,NaN
ENSG00000267712,NaN
ENSG00000091164,0.11370192483287869
ENSG00000091157,-0.08830367313120903
ENSG00000177511,-1.2581476485311418
ENSG00000119547,-1.435027707210273
ENSG00000066926,1.2393785870690845
ENSG00000278703,1.957470477671779
ENSG00000134440,-0.23190649270001049
ENSG00000267040,-0.6039395529615286
ENSG00000267787,-1.2053710486866354
ENSG00000081923,-1.4614133998422763
ENSG00000049759,-0.9003736222668447
ENSG00000267391,NaN
ENSG00000198796,NaN
ENSG00000267226,5.09273210045116
ENSG00000172175,-1.5067953647486643
ENSG00000074657,-0.7928315785997098
ENSG00000166562,3.2652677632384366
ENSG00000134443,-0.3244835304358913
ENSG00000134438,4.132529226678815
ENSG00000074695,0.8782259085969992
ENSG00000267677,NaN
ENSG00000183287,-0.9949479630779791
ENSG00000267774,1.110111724189507
ENSG00000273664,NaN
ENSG00000141682,3.112622605685865
ENSG00000267462,NaN
ENSG00000166603,1.5750613373628362
ENSG00000101542,4.859319198494107
ENSG00000267279,-1.0052193120200095
ENSG00000267175,NaN
ENSG00000260440,1.6003413356183844
ENSG00000176641,2.089795021638054
ENSG00000197563,-0.6983998080183771
ENSG00000134444,-0.7130725559804777
ENSG00000141655,4.2855263903229135
ENSG00000141664,-0.40515492653357454
ENSG00000278017,0.9650736686608398
ENSG00000081913,1.9230774479965977
ENSG00000171791,6.100129508509906
ENSG00000119537,2.8669225082637833
ENSG00000267390,2.9071516022378847
ENSG00000119541,0.8023933223661323
ENSG00000197641,NaN
ENSG00000206073,-0.3407444102414077
ENSG00000057149,-2.039132215016073
ENSG00000197632,-3.4093923298255566
ENSG00000221887,4.0976649511595475
ENSG00000283667,-1.6806464781065797
ENSG00000166401,8.678899022444138
ENSG00000081138,-0.47976843286523635
ENSG00000071991,2.3182894006323265
ENSG00000260578,-1.2468344850833994
ENSG00000171451,0.24495309163998394
ENSG00000265533,-1.120267989430574
ENSG00000265555,NaN
ENSG00000264869,NaN
ENSG00000166479,0.64161814077102
ENSG00000150636,0.973260462999762
ENSG00000276092,NaN
ENSG00000273584,0.6221330905023821
ENSG00000264705,NaN
ENSG00000278532,-1.5281511948278579
ENSG00000206052,0.10383633223316827
ENSG00000150637,0.48270315787642476
ENSG00000176225,0.01268931366491841
ENSG00000287646,NaN
ENSG00000170677,4.267501891879165
ENSG00000266258,NaN
ENSG00000141668,-1.7154864302445991
ENSG00000166342,-2.0299588927072154
ENSG00000263958,-0.25058103221215294
ENSG00000263711,-0.1296360801169381
ENSG00000141665,-0.888232746277754
ENSG00000075336,-0.3223652126005409
ENSG00000166347,-0.7129153593563292
ENSG00000286529,NaN
ENSG00000187773,1.4604161672159894
ENSG00000287689,1.545176841514513
ENSG00000133313,1.311196774066099
ENSG00000276934,NaN
ENSG00000150656,8.497116394303475
ENSG00000264247,0.442778583034046
ENSG00000215421,-0.43953404948848296
ENSG00000273669,1.5321755195780464
ENSG00000180011,-0.33227843870914864
ENSG00000179981,-0.8172602339688124
ENSG00000276993,1.0665462048808976
ENSG00000287281,10.973055456748702
ENSG00000287295,NaN
ENSG00000287993,NaN
ENSG00000101493,-0.6627745117516842
ENSG00000265778,0.9885160512225876
ENSG00000275763,0.5334851524121522
ENSG00000266256,-1.4569301288646366
ENSG00000286090,-0.560409938901665
ENSG00000276397,2.0717463926438504
ENSG00000264278,1.8322803328621107
ENSG00000278107,-0.4741552668976478
ENSG00000130856,-1.1005584183115948
ENSG00000266844,8.956309603089041
ENSG00000197971,2.369645721027946
ENSG00000287680,NaN
ENSG00000275178,-1.1616709874702211
ENSG00000166573,0.6025015997210273
ENSG00000263146,0.8108654290026174
ENSG00000256463,0.09891833916604012
ENSG00000166377,0.9543208549641801
ENSG00000267655,-0.9223072192424044
ENSG00000131196,1.8468095825536115
ENSG00000267287,-0.06914652803206937
ENSG00000274828,6.042832807115012
ENSG00000060069,-0.28243633570996385
ENSG00000267780,NaN
ENSG00000178342,-2.3123005796154583
ENSG00000278075,-1.228804059344128
ENSG00000122490,-0.18600037644592604
ENSG00000226742,-0.2631347300719534
ENSG00000141759,0.12315306245409847
ENSG00000267127,0.6860817999803578
ENSG00000101546,-1.2038235083859754
ENSG00000261126,0.4795472510979991
ENSG00000101544,-1.0715366636951107
ENSG00000267270,0.15220578976580132
ENSG00000178184,-0.7637188683615178
ENSG00000278000,0.9890233309179397
ENSG00000267251,-0.1410945347331877
ENSG00000282535,NaN
ENSG00000282508,0.7680209465187489
ENSG00000282393,-1.1772396273672772
ENSG00000141934,6.161941197442421
ENSG00000105556,0.39242416701025173
ENSG00000286667,6.4332128905337695
ENSG00000183186,0.4717154164624167
ENSG00000129946,1.3902251806031773
ENSG00000181781,0.7284191494823312
ENSG00000099866,-1.1369193593463174
ENSG00000266933,NaN
ENSG00000141933,-0.5611111326209869
ENSG00000099804,-0.18064231375602355
ENSG00000197540,3.9177130941018765
ENSG00000267751,2.28277805168409
ENSG00000172270,-0.7110834132993543
ENSG00000099822,7.630341019616388
ENSG00000099821,0.3205185994026413
ENSG00000261204,NaN
ENSG00000070388,-1.2661520247355664
ENSG00000070423,-0.7271711934312547
ENSG00000267666,0.5237743659682587
ENSG00000070404,-0.9397668087407784
ENSG00000099864,2.393120928191604
ENSG00000099812,-3.1050839823715073
ENSG00000272473,NaN
ENSG00000267530,0.5061274328786098
ENSG00000011304,4.194717136448273
ENSG00000129951,-0.5596518326781136
ENSG00000172232,-0.18243497549944884
ENSG00000196415,2.847324702905339
ENSG00000197561,NaN
ENSG00000197766,4.127381026209653
ENSG00000175221,-1.5617282639982935
ENSG00000198858,-1.265951443383424
ENSG00000116014,NaN
ENSG00000116017,-1.1265942155313895
ENSG00000065268,-0.6542405202390035
ENSG00000266990,NaN
ENSG00000182087,0.2844672780336507
ENSG00000064666,-0.4478622794471538
ENSG00000064687,6.213466111900016
ENSG00000180448,7.854492960638577
ENSG00000099817,-1.1690921662195586
ENSG00000167468,-0.6111224391258624
ENSG00000064932,-0.3131445996176734
ENSG00000118046,-0.9127767543402282
ENSG00000099625,-1.566696479265649
ENSG00000267778,-0.27302532797668094
ENSG00000099624,-1.135200659450665
ENSG00000167470,-0.8954819870454671
ENSG00000099622,2.182290556120005
ENSG00000267493,-1.262893849380434
ENSG00000228300,0.14794759758958353
ENSG00000099617,-1.3530710280136289
ENSG00000160953,1.1695258589599264
ENSG00000267755,3.067980134903972
ENSG00000115286,6.374283280040063
ENSG00000280486,-0.5944945728821215
ENSG00000248015,2.1838308642165107
ENSG00000130005,1.8764934027725284
ENSG00000071626,-0.6301967639932616
ENSG00000115268,-0.8748217820537604
ENSG00000268798,3.375843689885454
ENSG00000115266,0.8459753997828173
ENSG00000267317,3.454025740662806
ENSG00000119559,-0.2231564233442705
ENSG00000115257,-0.6824440826549923
ENSG00000115255,1.1014040614303005
ENSG00000185761,16.778885404516892
ENSG00000267092,0.566544410053185
ENSG00000185988,-1.3614339073508281
ENSG00000181588,0.24303927274224205
ENSG00000071655,2.8664061330379895
ENSG00000127540,-0.843316252584963
ENSG00000071564,4.2738023721505245
ENSG00000130270,0.0859743515296264
ENSG00000079313,-0.04019205126113848
ENSG00000267007,NaN
ENSG00000267125,0.954014187157297
ENSG00000129911,-1.5634377740079617
ENSG00000261526,0.8372180195898968
ENSG00000129968,1.172604416921142
ENSG00000227500,2.930276210819174
ENSG00000213638,1.092920400544202
ENSG00000133275,-0.8763167585725677
ENSG00000133243,-1.1803819402457398
ENSG00000267283,-0.6553793183624881
ENSG00000099875,1.343940321293159
ENSG00000172081,1.0015519244304016
ENSG00000099840,4.7922465979387905
ENSG00000065000,-0.7664965867088054
ENSG00000104885,-0.7779118296406963
ENSG00000267122,NaN
ENSG00000104886,-1.3658343575767942
ENSG00000104897,-0.16706918603506
ENSG00000104899,0.4022740229599966
ENSG00000167476,-1.3444909731624584
ENSG00000104904,-1.373672500298408
ENSG00000188305,-2.454919897166214
ENSG00000220008,-0.5386997791604544
ENSG00000288156,-0.03658859958781331
ENSG00000130332,1.881564271004798
ENSG00000005206,5.918706688371194
ENSG00000178297,0.03879165323799629
ENSG00000099800,7.941723374695249
ENSG00000176619,-0.5314108742393144
ENSG00000099860,0.14469301365586779
ENSG00000176533,4.6503583479401565
ENSG00000267412,1.4324012143859135
ENSG00000276097,NaN
ENSG00000176490,-0.4352501808413722
ENSG00000261342,-0.8749290342595623
ENSG00000141873,-0.4166751059153487
ENSG00000104969,-0.5613587341604112
ENSG00000172009,-0.31570498604326835
ENSG00000172006,0.8545718175535644
ENSG00000186300,0.7733213822513236
ENSG00000172000,-0.128721900320828
ENSG00000171970,-0.2927644846664775
ENSG00000253392,3.755893687210137
ENSG00000175691,-1.2630057773228391
ENSG00000104953,-1.356645644715051
ENSG00000065717,9.874976337313596
ENSG00000267469,-1.1209037553241006
ENSG00000104964,0.060002214124165586
ENSG00000088256,0.7288740139504568
ENSG00000267688,NaN
ENSG00000060558,-1.1194463464531164
ENSG00000125910,NaN
ENSG00000125912,-1.3170963232490003
ENSG00000161082,-1.9539231915943975
ENSG00000267448,0.4371099079484075
ENSG00000141905,-0.3664006244233508
ENSG00000095932,2.38463206735599
ENSG00000129932,2.404309031492933
ENSG00000105325,1.210540913512881
ENSG00000161091,-2.0835076854432675
ENSG00000267436,-1.6006648434484332
ENSG00000064961,2.8178647854514174
ENSG00000179855,-0.7913290302320984
ENSG00000006638,0.4277311704640496
ENSG00000105298,-1.3830234048629466
ENSG00000186111,0.18572409316273059
ENSG00000105289,-0.3873958371106176
ENSG00000011132,-0.603759092150535
ENSG00000183617,1.4903865240398209
ENSG00000007264,-0.9240221780383566
ENSG00000105278,-0.2957989949089663
ENSG00000167654,-1.950101736720011
ENSG00000077009,NaN
ENSG00000167657,-1.0781587453911157
ENSG00000167658,-0.18660697970124673
ENSG00000105229,-0.47212919318600205
ENSG00000178951,-0.20730879997559606
ENSG00000268670,NaN
ENSG00000126934,-0.20182222077641523
ENSG00000060566,-1.9236258769190164
ENSG00000077463,-0.6598786908277807
ENSG00000089847,4.691973594528383
ENSG00000105246,-0.8223306483759495
ENSG00000105248,4.7719604152069275
ENSG00000105251,-0.3900668340938503
ENSG00000167664,-0.8330641880810535
ENSG00000105255,-1.3854763739285432
ENSG00000178078,1.4546286603906329
ENSG00000008382,2.42205314389938
ENSG00000269318,NaN
ENSG00000141985,0.13338837793438185
ENSG00000267980,-1.2627986457147975
ENSG00000167670,0.5676797205193387
ENSG00000167671,0.58047344496109
ENSG00000167674,-1.1329885349009021
ENSG00000167676,-1.5081285578516985
ENSG00000214456,-0.037173845184781396
ENSG00000171236,-1.4153862372559527
ENSG00000167680,-0.9339315482878474
ENSG00000185361,-0.7838146509726008
ENSG00000074842,-0.10625497819409994
ENSG00000268565,1.2108824686477808
ENSG00000142002,-1.2752123261385873
ENSG00000176840,-2.210490619836505
ENSG00000268536,-0.31062762029262386
ENSG00000141965,-0.6577335772802458
ENSG00000269604,2.0895640371360407
ENSG00000127666,-0.21288100921786904
ENSG00000105355,1.9173574197623116
ENSG00000205784,NaN
ENSG00000276043,1.463836480849609
ENSG00000127663,1.900766824011547
ENSG00000105426,-1.0869652680757356
ENSG00000274447,-1.0155046495050928
ENSG00000105428,-0.1237050253496655
ENSG00000223573,0.38364714818518375
ENSG00000130254,0.4059291747287621
ENSG00000160633,1.3420951829397232
ENSG00000130255,-0.9540393588292294
ENSG00000174917,-0.5141219928803513
ENSG00000167733,1.1515389904453754
ENSG00000196365,0.24898153535142095
ENSG00000174898,NaN
ENSG00000212123,-1.1960893090977953
ENSG00000141994,-0.8609134183888162
ENSG00000171119,0.9475263056550409
ENSG00000156413,NaN
ENSG00000130383,NaN
ENSG00000174886,0.7376571495417475
ENSG00000187650,-0.4236933018132315
ENSG00000267571,NaN
ENSG00000105519,5.700277499938728
ENSG00000031823,-1.115544431425846
ENSG00000266983,7.790141744582906
ENSG00000087903,-0.41857779548071633
ENSG00000130377,0.13573534591877615
ENSG00000130382,1.4998283047170464
ENSG00000167769,NaN
ENSG00000125656,-1.2032123967013237
ENSG00000125652,0.5647185630563719
ENSG00000125650,-0.9397536779502224
ENSG00000125651,0.7589626742664816
ENSG00000269444,NaN
ENSG00000088247,0.026824207301878972
ENSG00000181240,5.487315120903122
ENSG00000125648,-0.59913101760031
ENSG00000130545,2.039094514068742
ENSG00000205744,0.5689250999616919
ENSG00000275234,NaN
ENSG00000104833,-0.42409306921388557
ENSG00000268203,0.16552911129088466
ENSG00000268191,-0.5801458321693947
ENSG00000125657,19.88689267650722
ENSG00000125730,1.763383723886208
ENSG00000276980,1.32177545177079
ENSG00000125734,-0.2934023108300503
ENSG00000125733,0.23680320560173618
ENSG00000125731,NaN
ENSG00000141968,-0.27350769854890805
ENSG00000130544,-0.16747503942347514
ENSG00000171105,0.9862700387796939
ENSG00000267852,NaN
ENSG00000104880,-0.3417074678139771
ENSG00000104883,0.42303697326451256
ENSG00000198723,7.247181996973555
ENSG00000198816,1.2356997662131017
ENSG00000090674,-0.5261424211783837
ENSG00000032444,-0.6272370780384027
ENSG00000076826,-0.10570179003592611
ENSG00000076924,-0.3782952577014774
ENSG00000229833,-0.24507857602200603
ENSG00000174788,NaN
ENSG00000076944,0.015105497690128398
ENSG00000181029,0.660234399369388
ENSG00000104921,-0.9833245129806454
ENSG00000182566,-1.3371315910240278
ENSG00000090659,NaN
ENSG00000104938,-0.08402827674849421
ENSG00000142459,-0.7624937520574583
ENSG00000183248,0.8748601272542861
ENSG00000214248,1.5634077124106016
ENSG00000076984,-0.3540173100907836
ENSG00000260001,3.4032819067794002
ENSG00000260500,0.9520958464582195
ENSG00000104976,-1.5177963870953126
ENSG00000178531,0.3960275466487396
ENSG00000269139,-1.044746013981507
ENSG00000104980,4.725814321477266
ENSG00000286138,1.3036993268404768
ENSG00000066044,0.032246338414740235
ENSG00000269813,-0.24320989036126525
ENSG00000267939,-0.2293630886864705
ENSG00000131142,NaN
ENSG00000142449,1.1077583677392202
ENSG00000090661,2.0151151950090216
ENSG00000167775,6.153039501131267
ENSG00000267855,-0.5695815975022679
ENSG00000233927,-0.7516700594160788
ENSG00000186994,0.6816282311857065
ENSG00000167772,3.3919574301203608
ENSG00000269386,-0.792171983631951
ENSG00000185236,1.3490510130183144
ENSG00000099785,3.933222993556624
ENSG00000099783,2.6350497545599745
ENSG00000133246,-0.23200449799059544
